"state","path"
"candidate_change_rejected","backend/api/notifications/mark_all_read.php"
"candidate_change_rejected","backend/api/notifications/mark_read.php"
"candidate_change_rejected","backend/api/notifications/mark-all-read.php"
"candidate_change_rejected","backend/api/notifications/mark-read.php"
"candidate_change_rejected","backend/api/notifications/permanent-delete.php"
"candidate_change_rejected","backend/api/notifications/restore.php"
"candidate_change_rejected","backend/api/notifications/send.php"
"candidate_change_rejected","backend/api/payments/config.php"
"candidate_change_rejected","backend/api/payments/create-connect-account.php"
"candidate_change_rejected","backend/api/payments/create-preference.php"
"candidate_change_rejected","backend/api/payments/get-installments.php"
"candidate_change_rejected","backend/api/payments/process-payment.php"
"candidate_change_rejected","backend/api/payments/verify-payment.php"
"candidate_change_rejected","backend/api/payments/webhook.php"
"identical_all","backend/api/plans/list.php"
"candidate_new_not_adopted","backend/api/private/ingestion/job.php"
"candidate_new_not_adopted","backend/api/private/ingestion/questions.php"
"candidate_change_rejected","backend/api/questions/answer.php"
"candidate_change_rejected","backend/api/questions/bulk_import.php"
"candidate_change_rejected","backend/api/questions/create.php"
"candidate_change_rejected","backend/api/questions/delete.php"
"candidate_change_rejected","backend/api/questions/edit.php"
"selectively_merged_or_diverged","backend/api/questions/editorial-feedback.php"
"candidate_change_rejected","backend/api/questions/exam_import.php"
"candidate_change_rejected","backend/api/questions/exam-files.php"
"candidate_change_rejected","backend/api/questions/filter.php"
"candidate_change_rejected","backend/api/questions/get_stats.php"
"candidate_change_rejected","backend/api/questions/groups.php"
"candidate_change_rejected","backend/api/questions/history.php"
"candidate_change_rejected","backend/api/questions/list.php"
"candidate_change_rejected","backend/api/questions/reset_answers.php"
"candidate_change_rejected","backend/api/questions/save.php"
"candidate_change_rejected","backend/api/questions/show.php"
"candidate_change_rejected","backend/api/questions/toggle_save.php"
"candidate_change_rejected","backend/api/questions/update.php"
"candidate_change_rejected","backend/api/rankings/create.php"
"candidate_change_rejected","backend/api/rankings/delete.php"
"candidate_change_rejected","backend/api/rankings/install.php"
"candidate_change_rejected","backend/api/rankings/join.php"
"candidate_change_rejected","backend/api/rankings/list.php"
"candidate_change_rejected","backend/api/rankings/migrate.php"
"candidate_change_rejected","backend/api/rankings/moderate.php"
"candidate_change_rejected","backend/api/rankings/update.php"
"candidate_change_rejected","backend/api/referrals/stats.php"
"candidate_change_rejected","backend/api/reports/handle.php"
"candidate_change_rejected","backend/api/reports/list.php"
"candidate_change_rejected","backend/api/settings.php"
"candidate_change_rejected","backend/api/setup/install.php"
"candidate_change_rejected","backend/api/setup/status.php"
"candidate_new_not_adopted","backend/api/simulations/answer.php"
"candidate_change_rejected","backend/api/simulations/create.php"
"candidate_change_rejected","backend/api/simulations/list.php"
"candidate_change_rejected","backend/api/simulations/submit.php"
"candidate_change_rejected","backend/api/statistics/banca_info.php"
"candidate_change_rejected","backend/api/statistics/install.php"
"candidate_change_rejected","backend/api/statistics/platform.php"
"candidate_change_rejected","backend/api/statistics/question.php"
"candidate_change_rejected","backend/api/statistics/study-session.php"
"candidate_change_rejected","backend/api/statistics/user.php"
"candidate_change_rejected","backend/api/statistics/xray.php"
"candidate_change_rejected","backend/api/study-schedule/delete.php"
"candidate_change_rejected","backend/api/study-schedule/get.php"
"candidate_change_rejected","backend/api/study-schedule/save.php"
"candidate_change_rejected","backend/api/subscriptions/automation_helper.php"
"candidate_change_rejected","backend/api/subscriptions/cancel.php"
"candidate_change_rejected","backend/api/subscriptions/cancel_refund.php"
"candidate_change_rejected","backend/api/subscriptions/create.php"
"candidate_change_rejected","backend/api/subscriptions/create_stripe_checkout.php"
"candidate_change_rejected","backend/api/subscriptions/create_stripe_portal.php"
"candidate_change_rejected","backend/api/subscriptions/create_stripe_subscription.php"
"candidate_change_rejected","backend/api/subscriptions/cron_recurring.php"
"candidate_change_rejected","backend/api/subscriptions/cron_scheduled_payments.php"
"candidate_change_rejected","backend/api/subscriptions/cron_stripe_reconciliation.php"
"candidate_change_rejected","backend/api/subscriptions/finalize_stripe_subscription.php"
"candidate_change_rejected","backend/api/subscriptions/process_payment.php"
"candidate_change_rejected","backend/api/subscriptions/stripe_pix_capability.php"
"candidate_change_rejected","backend/api/subscriptions/stripe_testing_matrix.php"
"candidate_change_rejected","backend/api/subscriptions/stripe_testing_runs.php"
"candidate_change_rejected","backend/api/subscriptions/stripe_webhook.php"
"candidate_change_rejected","backend/api/subscriptions/sync_current.php"
"candidate_change_rejected","backend/api/subscriptions/sync_plans_mp.php"
"candidate_change_rejected","backend/api/subscriptions/undo_cancel.php"
"candidate_change_rejected","backend/api/subscriptions/update_renewal.php"
"candidate_change_rejected","backend/api/subscriptions/validate_coupon.php"
"candidate_change_rejected","backend/api/subscriptions/webhook.php"
"candidate_change_rejected","backend/api/subscriptions/webhook_mp.php"
"candidate_change_rejected","backend/api/subscriptions/webhook_stripe.php"
"candidate_new_not_adopted","backend/api/system/health.php"
"candidate_change_rejected","backend/api/system/logs.php"
"candidate_new_not_adopted","backend/api/system/readiness.php"
"candidate_change_rejected","backend/api/tasks/ProcessRewards.php"
"candidate_change_rejected","backend/api/transactions/approve_refund.php"
"candidate_change_rejected","backend/api/transactions/create.php"
"candidate_change_rejected","backend/api/transactions/list.php"
"candidate_change_rejected","backend/api/transactions/refund.php"
"candidate_change_rejected","backend/api/transactions/reject_refund.php"
"candidate_change_rejected","backend/api/upload.php"
"identical_all","backend/api/users/answers.php"
"identical_all","backend/api/users/change_password.php"
"identical_all","backend/api/users/comments.php"
"candidate_change_rejected","backend/api/users/create_stripe_setup_intent.php"
"identical_all","backend/api/users/delete.php"
"identical_all","backend/api/users/delete_note.php"
"identical_all","backend/api/users/level_leaderboard.php"
"identical_all","backend/api/users/list.php"
"candidate_change_rejected","backend/api/users/list_cards.php"
"identical_all","backend/api/users/materials.php"
"candidate_change_rejected","backend/api/users/me/answers.php"
"candidate_change_rejected","backend/api/users/me/comments.php"
"candidate_new_not_adopted","backend/api/users/me/dashboard-summary.php"
"identical_all","backend/api/users/notes.php"
"identical_all","backend/api/users/profile.php"
"candidate_change_rejected","backend/api/users/remove_card.php"
"identical_all","backend/api/users/remove_photo.php"
"candidate_change_rejected","backend/api/users/save_card.php"
"candidate_change_rejected","backend/api/users/set_default_card.php"
"candidate_change_rejected","backend/api/users/sync_stripe_card.php"
"identical_all","backend/api/users/update.php"
"identical_all","backend/api/users/upload_photo.php"
"candidate_change_rejected","backend/api/utils/AdminSecurity.php"
"candidate_change_rejected","backend/api/utils/AuthConfig.php"
"candidate_change_rejected","backend/api/utils/AuthCookies.php"
"candidate_change_rejected","backend/api/utils/AuthLogger.php"
"candidate_change_rejected","backend/api/utils/AuthSession.php"
"candidate_change_rejected","backend/api/utils/cache_helpers.php"
"candidate_change_rejected","backend/api/utils/GoogleAuthenticator.php"
"candidate_change_rejected","backend/api/utils/JWTAuth.php"
"candidate_change_rejected","backend/api/utils/Mailer.php"
"candidate_change_rejected","backend/api/utils/payment_refund_helper.php"
"candidate_change_rejected","backend/api/utils/recaptcha_helper.php"
"candidate_change_rejected","backend/api/utils/request_auth.php"
"candidate_change_rejected","backend/api/utils/Response.php"
"candidate_change_rejected","backend/api/utils/SimpleCache.php"
"candidate_change_rejected","backend/api/utils/SQLSecurity.php"
"candidate_change_rejected","backend/api/utils/Validator.php"
"candidate_removal_rejected","backend/api/v2/admin/questions/show.php"
"candidate_new_not_adopted","backend/api/v2/questions/admin/show.php"
"candidate_change_rejected","backend/api/v2/questions/answer.php"
"candidate_change_rejected","backend/api/v2/questions/list.php"
"candidate_new_not_adopted","backend/api/v2/questions/practice.php"
"candidate_removal_rejected","backend/api/v2/questions/show.php"
"current_new_only","backend/api/v2/users/me/billing/payment-status.php"
"selectively_merged_or_diverged","backend/composer.json"
"selectively_merged_or_diverged","backend/composer.lock"
"candidate_change_rejected","backend/config/cors.php"
"candidate_change_rejected","backend/config/cron_lock.php"
"candidate_change_rejected","backend/config/database.php"
"selectively_merged_or_diverged","backend/config/env.php"
"candidate_change_rejected","backend/config/gamification_helper.php"
"candidate_change_rejected","backend/config/notification_helper.php"
"candidate_change_rejected","backend/config/payment_provider.php"
"selectively_merged_or_diverged","backend/config/production_preflight.php"
"candidate_new_not_adopted","backend/config/schema_contract.php"
"candidate_change_rejected","backend/config/security_headers.php"
"candidate_change_rejected","backend/config/stripe.php"
"identical_all","backend/config/stripe-setup.md"
"identical_all","backend/create"
"identical_all","backend/database/architecture.md"
"candidate_change_rejected","backend/database/architecture-admin-cache-endpoint.md"
"candidate_change_rejected","backend/database/architecture-admin-legacy-bridges.md"
"identical_all","backend/database/architecture-ai.md"
"identical_all","backend/database/architecture-api-residual-surface.md"
"candidate_change_rejected","backend/database/architecture-backend-root.md"
"identical_all","backend/database/architecture-cache-runtime.md"
"identical_all","backend/database/architecture-changelog.md"
"identical_all","backend/database/architecture-cron-secret-hardening.md"
"identical_all","backend/database/architecture-feedback-reports.md"
"identical_all","backend/database/architecture-filters.md"
"identical_all","backend/database/architecture-materials-upload.md"
"candidate_change_rejected","backend/database/architecture-migration-scripts.md"
"candidate_change_rejected","backend/database/architecture-module-shared-dependencies.md"
"identical_all","backend/database/architecture-payments.md"
"identical_all","backend/database/architecture-rankings.md"
"identical_all","backend/database/architecture-scripts.md"
"identical_all","backend/database/architecture-settings.md"
"identical_all","backend/database/architecture-settings-endpoints.md"
"identical_all","backend/database/architecture-shared-auth-middleware.md"
"candidate_change_rejected","backend/database/architecture-shared-utils-security.md"
"identical_all","backend/database/architecture-simulations.md"
"identical_all","backend/database/architecture-statistics.md"
"candidate_change_rejected","backend/database/architecture-subscriptions-checkout-automation.md"
"candidate_change_rejected","backend/database/architecture-subscriptions-plan-sync.md"
"identical_all","backend/database/architecture-support-feedback.md"
"candidate_change_rejected","backend/database/architecture-transactions-refund-support.md"
"identical_all","backend/database/architecture-users-referral-rewards.md"
"candidate_new_not_adopted","backend/database/baseline/20260712_production_structure.sql"
"candidate_new_not_adopted","backend/database/baseline/README.md"
"candidate_removal_rejected","backend/database/migrations/20240224_profile_revamp.sql"
"candidate_removal_rejected","backend/database/migrations/20260331_auth_session_rotation.sql"
"candidate_removal_rejected","backend/database/migrations/20260403_material_reader_interactions_to_varchar.sql"
"candidate_removal_rejected","backend/database/migrations/20260425_question_publication_status.sql"
"candidate_removal_rejected","backend/database/migrations/20260501_marketing_automation_events.sql"
"candidate_removal_rejected","backend/database/migrations/20260501_platform_testimonials.sql"
"candidate_removal_rejected","backend/database/migrations/20260501_rankings_notifications.sql"
"candidate_removal_rejected","backend/database/migrations/20260501_user_study_schedules.sql"
"candidate_removal_rejected","backend/database/migrations/20260531_bulk_question_import.sql"
"candidate_removal_rejected","backend/database/migrations/20260603_question_reference_text.sql"
"candidate_change_rejected","backend/database/migrations/20260615_materials_marketplace_columns.php"
"candidate_removal_rejected","backend/database/migrations/20260618_transactions_refunded_at.sql"
"candidate_removal_rejected","backend/database/migrations/20260629_contextual_report_moderation.sql"
"candidate_removal_rejected","backend/database/migrations/20260630_exam_bank_canonical.sql"
"candidate_removal_rejected","backend/database/migrations/20260711_000000_schema_migrations.sql"
"candidate_removal_rejected","backend/database/migrations/20260711_000100_schema_audit_observability.sql"
"candidate_removal_rejected","backend/database/migrations/20260711_000200_runtime_schema_foundation.php"
"candidate_removal_rejected","backend/database/migrations/20260711_000210_runtime_schema_compatibility.php"
"candidate_removal_rejected","backend/database/migrations/20260711_000220_provider_webhook_unique_constraint.php"
"candidate_removal_rejected","backend/database/migrations/20260711_010000_questions_import_canonical.php"
"candidate_removal_rejected","backend/database/migrations/20260711_010010_questions_exams_compatibility.php"
"candidate_removal_rejected","backend/database/migrations/20260711_010020_question_import_identity_constraints.php"
"candidate_removal_rejected","backend/database/migrations/20260711_020000_legal_commentary_canonical.php"
"candidate_removal_rejected","backend/database/migrations/20260711_020010_legal_reader_annotations.php"
"candidate_removal_rejected","backend/database/migrations/20260711_030000_financial_ledger_foundation.php"
"candidate_removal_rejected","backend/database/migrations/20260711_040000_marketplace_content_security.php"
"candidate_removal_rejected","backend/database/migrations/20260711_090000_notification_event_taxonomy.php"
"candidate_removal_rejected","backend/database/migrations/20260712_020000_user_activity_keyset_indexes.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_010000_security_session_question_contracts.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_020000_runtime_schema_foundation.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_030000_finance_webhook_contracts.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_040000_request_runtime_schema.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_050000_question_scale_read_path.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_060000_consolidate_runtime_schema.php"
"candidate_new_not_adopted","backend/database/migrations/20260713_070000_financial_ledger_reconciliation.php"
"candidate_new_not_adopted","backend/database/migrations/20260714_010000_async_stripe_webhook_queue.php"
"candidate_new_not_adopted","backend/database/migrations/20260714_020000_notification_taxonomy.php"
"candidate_new_not_adopted","backend/database/migrations/20260714_030000_admin_ownership_completion.php"
"candidate_new_not_adopted","backend/database/migrations/20260715_010000_stripe_invoice_collection_retries.php"
"current_new_only","backend/database/migrations/20260716_010000_transactions_provider_identity_unique.php"
"current_new_only","backend/database/migrations/20260716_020000_question_editorial_feedback.php"
"candidate_removal_rejected","backend/database/migrations/create_user_material_notes.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_cache_settings.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_indexes.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_material_ratings.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_meta_carreira_column.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_payment_provider_columns.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_performance_indexes.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_stripe_columns.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/add_tier_to_plans.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/create_transactions_table.sql"
"candidate_removal_rejected","backend/database/migrations/legacy/create_user_feedback_table.sql"
"candidate_change_rejected","backend/database/migrations/legacy/create_user_interactions_tables.php"
"candidate_change_rejected","backend/database/migrations/legacy/fix_user_notes_item_id.php"
"candidate_removal_rejected","backend/database/migrations/refactor_cleanup.sql"
"candidate_removal_rejected","backend/database/migrations/refactor_user_notes.sql"
"candidate_new_not_adopted","backend/database/migrations/rollback/20260713_050000_question_scale_read_path.sql"
"candidate_new_not_adopted","backend/database/migrations/rollback/20260713_060000_consolidate_runtime_schema.md"
"candidate_new_not_adopted","backend/database/migrations/rollback/20260713_070000_financial_ledger_reconciliation.md"
"candidate_new_not_adopted","backend/database/migrations/rollback/20260713_implementation_rollback.sql"
"candidate_change_rejected","backend/database/schema.sql"
"candidate_removal_rejected","backend/database/seeds/rankings_seed_data.sql"
"candidate_removal_rejected","backend/database/seeds/seed.sql"
"candidate_change_rejected","backend/index.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminAnalyticsController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminCacheController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminCommentsModerationController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminDatabaseMaintenanceController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminFeedbackController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminPlanCatalogController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminReportModerationController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminReportWorkbenchController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminSecurityIpsController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminSettingsController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminStatsController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminSystemLogController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminUserActionsController.php"
"candidate_change_rejected","backend/modules/admin/controllers/AdminUserDetailsController.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminAnalyticsRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminCacheRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminCommentsModerationRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminDatabaseMaintenanceRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminFeedbackRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminPlanCatalogRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminReportModerationRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminReportWorkbenchRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminSecurityIpsRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminSettingsRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminStatsRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminSystemLogRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminUserActionsRepository.php"
"candidate_change_rejected","backend/modules/admin/repositories/AdminUserDetailsRepository.php"
"selectively_merged_or_diverged","backend/modules/admin/routes.php"
"candidate_change_rejected","backend/modules/admin/services/AdminAnalyticsService.php"
"candidate_new_not_adopted","backend/modules/admin/services/AdminBrandAssetsService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminCacheService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminCommentsModerationService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminDatabaseMaintenanceService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminFeedbackService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminPlanCatalogService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminReportModerationService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminReportWorkbenchService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminSecurityIpsService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminSettingsService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminStatsService.php"
"identical_all","backend/modules/admin/services/AdminSystemLogAnalyzer.php"
"candidate_new_selectively_merged","backend/modules/admin/services/AdminSystemLogPathResolver.php"
"candidate_change_rejected","backend/modules/admin/services/AdminSystemLogService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminUserActionsService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminUserCommunicationService.php"
"candidate_change_rejected","backend/modules/admin/services/AdminUserDetailsService.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminAnalyticsValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminCacheValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminCommentsModerationValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminDatabaseMaintenanceValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminFeedbackValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminPlanCatalogValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminReportModerationValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminSecurityIpsValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminSettingsValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminStatsValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminSystemLogValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminUserActionsValidator.php"
"candidate_change_rejected","backend/modules/admin/validators/AdminUserDetailsValidator.php"
"candidate_change_rejected","backend/modules/ai/controllers/AiController.php"
"candidate_change_rejected","backend/modules/ai/repositories/AiRepository.php"
"candidate_change_rejected","backend/modules/ai/routes.php"
"candidate_change_rejected","backend/modules/ai/services/AiService.php"
"candidate_change_rejected","backend/modules/ai/validators/AiValidator.php"
"candidate_change_rejected","backend/modules/analytics/controllers/AnalyticsTrackingController.php"
"candidate_change_rejected","backend/modules/analytics/repositories/AnalyticsTrackingRepository.php"
"candidate_change_rejected","backend/modules/analytics/routes.php"
"candidate_change_rejected","backend/modules/analytics/services/AnalyticsTrackingService.php"
"candidate_change_rejected","backend/modules/analytics/validators/AnalyticsTrackingValidator.php"
"candidate_change_rejected","backend/modules/auth/controllers/AuthController.php"
"candidate_change_rejected","backend/modules/auth/repositories/AuthRepository.php"
"candidate_change_rejected","backend/modules/auth/routes.php"
"selectively_merged_or_diverged","backend/modules/auth/services/AuthService.php"
"candidate_change_rejected","backend/modules/auth/validators/AuthValidator.php"
"candidate_change_rejected","backend/modules/changelog/controllers/ChangelogController.php"
"candidate_change_rejected","backend/modules/changelog/repositories/ChangelogRepository.php"
"candidate_change_rejected","backend/modules/changelog/routes.php"
"candidate_change_rejected","backend/modules/changelog/services/ChangelogService.php"
"candidate_change_rejected","backend/modules/changelog/validators/ChangelogValidator.php"
"candidate_change_rejected","backend/modules/comments/controllers/CommentsController.php"
"candidate_change_rejected","backend/modules/comments/repositories/CommentsRepository.php"
"candidate_change_rejected","backend/modules/comments/routes.php"
"candidate_change_rejected","backend/modules/comments/services/CommentsService.php"
